Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.77878465,-6.27824306,-85.34,16.17,37728.58,14693.86,Melakukan Optimasi Power Control,-84.85662,14.758100000000004,39643.1862,16678.165854999985
106.77876571,-6.27826749,-83.02,16.709999999999997,36558.45,13063.42,Melakukan Optimasi Power Control,-82.97814500000001,14.953124999999991,47433.77179000001,9350.933334999994
106.77874392,-6.27829281,-81.83,16.54,37428.73,13745.66,Melakukan Optimasi Power Control,-81.91144500000003,15.315524999999989,46582.37706,10109.709064999995
106.77871928,-6.27831991,-82.39,15.309999999999995,32691.19,16574.44,Melakukan Optimasi Power Control,-80.10531000000002,14.671550000000003,33881.39423999998,18636.375424999995
106.77869392,-6.27834988,-84.18,16.38,31294.99,12683.010000000002,Melakukan Optimasi MEC dan Carrier Aggregation,-78.79744000000001,17.958199999999984,33899.446100000016,11835.780350000005
106.77866765,-6.27838578,-83.05,15.709999999999996,30880.42,16720.45,Melakukan Optimasi Power Control,-81.51682500000001,14.61832500000001,33407.03394999999,18895.903735
106.77863849,-6.27842604,-82.38,15.559999999999995,31941.119999999995,18626.05,Melakukan Optimasi Power Control,-80.24161000000001,14.81065,33644.22449999999,19226.86115
106.77861173,-6.27846738,-80.04,17.709999999999997,36260.41,21075.59,Melakukan Optimasi Power Control,-78.79229,16.36885000000002,34698.35869999999,20729.6833
106.77859087,-6.27849865,-81.33,17.9,33834.3,19947.2,Melakukan Optimasi Power Control,-78.72423999999998,16.812800000000003,32313.133739999987,20419.553625
106.77857647,-6.27852309,-80.38,15.309999999999995,30755.380000000005,22969.68,Melakukan Optimasi Power Control,-79.39373,14.442250000000014,32592.53031999999,21788.27625
106.77856503,-6.27854419,-78.91,16.08,31846.650000000005,24469.39,Melakukan Optimasi Power Control,-78.77623,14.509649999999992,33559.91023999999,23221.720674999997
106.77855339,-6.27856741,-76.6,18.02,34159.12,20703.8,Melakukan Optimasi Power Control,-76.55094,17.957600000000017,33460.918879999976,21664.59175
106.77854025,-6.27859533,-70.55,19.35,46064.02,25559.12,Melakukan Optimasi Power Control,-70.9262,19.476700000000008,43133.3818,25778.08550000002
106.77852765,-6.27862726,-76.76,16.06,35922.09,24507.2,Melakukan Optimasi Power Control,-76.95506000000002,14.812599999999996,35987.27777999997,24257.84274999999
106.7785096,-6.27866229,-79.12,15.789999999999996,30477.270000000004,24207.950000000004,Melakukan Optimasi Power Control,-78.9355,14.198400000000005,33005.57529999999,22923.6218
106.77848673,-6.27870096,-79.41,15.499999999999996,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-77.96893999999999,17.253299999999996,24380.2769,21243.48979999999
106.7784668,-6.2787371,-75.88,16.669999999999998,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.57252000000003,17.28359999999999,25789.45474,20759.456224999994
